dt,site,clim_var,value
2023-08-12T15:10:00Z,B1,T_1.25,19.5
2023-08-12T15:10:00Z,Eldo,T_1.25,22.75
2023-08-12T15:11:00Z,B1,T_1.25,19.44666666666667
2023-08-12T15:11:00Z,Eldo,T_1.25,22.75
2023-08-12T15:12:00Z,B1,T_1.25,19.44
2023-08-12T15:12:00Z,C1,T_1.25,15.040000000000001
2023-08-12T15:13:00Z,C1,T_1.25,15.06
2023-08-12T15:14:00Z,C1,T_1.25,15.12857142857143
2023-08-12T15:21:00Z,Eldo,T_1.25,22.85
2023-08-12T15:22:00Z,B1,T_1.25,20.12
2023-08-12T15:22:00Z,Eldo,T_1.25,22.776666666666667
2023-08-12T15:23:00Z,B1,T_1.25,20.22
2023-08-12T15:23:00Z,Eldo,T_1.25,22.71
2023-08-12T15:24:00Z,B1,T_1.25,20.3175
2023-08-12T15:24:00Z,C1,T_1.25,16.56
2023-08-12T15:25:00Z,C1,T_1.25,16.644444444444446
2023-08-12T15:26:00Z,C1,T_1.25,16.630000000000003
2023-08-12T15:33:00Z,Eldo,T_1.25,23.54
2023-08-12T15:34:00Z,B1,T_1.25,21.31
2023-08-12T15:34:00Z,Eldo,T_1.25,23.575
2023-08-12T15:35:00Z,B1,T_1.25,21.37888888888889
2023-08-12T15:35:00Z,Eldo,T_1.25,23.62
2023-08-12T15:36:00Z,B1,T_1.25,21.485
2023-08-12T15:36:00Z,C1,T_1.25,18.81
2023-08-12T15:37:00Z,C1,T_1.25,19.13111111111111
2023-08-12T15:38:00Z,C1,T_1.25,19.8975
2023-08-12T15:45:00Z,Eldo,T_1.25,23.358
2023-08-12T15:46:00Z,B1,T_1.25,22.12
2023-08-12T15:46:00Z,Eldo,T_1.25,23.29
2023-08-12T15:47:00Z,B1,T_1.25,21.9675
2023-08-12T15:47:00Z,Eldo,T_1.25,23.25
2023-08-12T15:48:00Z,B1,T_1.25,21.893333333333334
2023-08-12T15:49:00Z,C1,T_1.25,24.45
2023-08-12T15:50:00Z,C1,T_1.25,24.421111111111113
2023-08-12T15:57:00Z,Eldo,T_1.25,22.988
2023-08-12T15:58:00Z,Eldo,T_1.25,22.86777777777778
2023-08-12T15:59:00Z,B1,T_1.25,21.8325
2023-08-12T15:59:00Z,Eldo,T_1.25,22.765
2023-08-12T16:00:00Z,B1,T_1.25,21.743333333333332
2023-08-12T16:01:00Z,B1,T_1.25,21.62
2023-08-12T16:01:00Z,C1,T_1.25,20.3475
2023-08-12T16:02:00Z,C1,T_1.25,20.19333333333333
2023-08-12T16:03:00Z,C1,T_1.25,19.94
2023-08-12T16:09:00Z,Eldo,T_1.25,23.4225
2023-08-12T16:10:00Z,Eldo,T_1.25,23.52
2023-08-12T16:11:00Z,B1,T_1.25,22.735
2023-08-12T16:11:00Z,Eldo,T_1.25,23.596
2023-08-12T16:12:00Z,B1,T_1.25,22.75
2023-08-12T16:13:00Z,B1,T_1.25,22.75
2023-08-12T16:13:00Z,C1,T_1.25,20.7575
2023-08-12T16:14:00Z,C1,T_1.25,20.58888888888889
2023-08-12T16:15:00Z,C1,T_1.25,20.5
2023-08-12T16:21:00Z,Eldo,T_1.25,24.765
2023-08-12T16:22:00Z,Eldo,T_1.25,24.865555555555556
2023-08-12T16:23:00Z,B1,T_1.25,22.7275
2023-08-12T16:23:00Z,Eldo,T_1.25,24.95
2023-08-12T16:24:00Z,B1,T_1.25,22.85625
2023-08-12T16:25:00Z,B1,T_1.25,22.905
2023-08-12T16:25:00Z,C1,T_1.25,19.2425
2023-08-12T16:26:00Z,C1,T_1.25,19.155
2023-08-12T16:27:00Z,C1,T_1.25,19.06
2023-08-12T16:33:00Z,Eldo,T_1.25,27.123333333333335
2023-08-12T16:34:00Z,Eldo,T_1.25,27.263333333333332
2023-08-12T16:35:00Z,B1,T_1.25,21.611428571428572
2023-08-12T16:35:00Z,Eldo,T_1.25,27.468333333333334
2023-08-12T16:36:00Z,B1,T_1.25,21.526666666666667
2023-08-12T16:37:00Z,B1,T_1.25,21.5
2023-08-12T16:37:00Z,C1,T_1.25,17.69
2023-08-12T16:38:00Z,C1,T_1.25,17.69
2023-08-12T16:39:00Z,C1,T_1.25,17.655
2023-08-12T16:45:00Z,Eldo,T_1.25,27.666666666666668
2023-08-12T16:46:00Z,Eldo,T_1.25,27.580000000000002
2023-08-12T16:47:00Z,B1,T_1.25,21.55142857142857
2023-08-12T16:47:00Z,Eldo,T_1.25,27.363333333333333
2023-08-12T16:48:00Z,B1,T_1.25,21.546666666666667
2023-08-12T16:49:00Z,B1,T_1.25,21.56
2023-08-12T16:49:00Z,C1,T_1.25,18.025714285714287
2023-08-12T16:50:00Z,C1,T_1.25,18.144444444444446
2023-08-12T16:51:00Z,C1,T_1.25,18.22
2023-08-12T16:57:00Z,Eldo,T_1.25,25.893333333333334
2023-08-12T16:58:00Z,Eldo,T_1.25,25.84
2023-08-12T16:59:00Z,B1,T_1.25,21.31
2023-08-12T16:59:00Z,Eldo,T_1.25,25.767142857142858
2023-08-12T17:00:00Z,B1,T_1.25,21.3175
2023-08-12T17:01:00Z,B1,T_1.25,21.37
2023-08-12T17:01:00Z,C1,T_1.25,17.900000000000002
2023-08-12T17:02:00Z,C1,T_1.25,17.931250000000002
2023-08-12T17:03:00Z,C1,T_1.25,17.916666666666668
2023-08-12T17:09:00Z,Eldo,T_1.25,26.31
2023-08-12T17:10:00Z,Eldo,T_1.25,26.28333333333333
2023-08-12T17:11:00Z,B1,T_1.25,21.178333333333335
2023-08-12T17:11:00Z,Eldo,T_1.25,26.318571428571428
2023-08-12T17:12:00Z,B1,T_1.25,21.106666666666666
2023-08-12T17:13:00Z,B1,T_1.25,21.06
2023-08-12T17:13:00Z,C1,T_1.25,18.393333333333334
2023-08-12T17:14:00Z,C1,T_1.25,18.453333333333333
2023-08-12T17:15:00Z,C1,T_1.25,18.5
2023-08-12T17:21:00Z,Eldo,T_1.25,27.06
2023-08-12T17:22:00Z,Eldo,T_1.25,27.06
2023-08-12T17:23:00Z,B1,T_1.25,21.143333333333334
2023-08-12T17:23:00Z,Eldo,T_1.25,27.04285714285714
2023-08-12T17:24:00Z,B1,T_1.25,21.2275
2023-08-12T17:25:00Z,B1,T_1.25,21.25
2023-08-12T17:25:00Z,C1,T_1.25,19.36
2023-08-12T17:26:00Z,C1,T_1.25,19.325
2023-08-12T17:27:00Z,C1,T_1.25,19.25
2023-08-12T17:33:00Z,Eldo,T_1.25,26.37
2023-08-12T17:34:00Z,Eldo,T_1.25,26.37
2023-08-12T17:35:00Z,B1,T_1.25,21.024
2023-08-12T17:35:00Z,Eldo,T_1.25,26.355
2023-08-12T17:36:00Z,B1,T_1.25,21.026666666666667
2023-08-12T17:37:00Z,B1,T_1.25,21.075
2023-08-12T17:37:00Z,C1,T_1.25,19.44
2023-08-12T17:38:00Z,C1,T_1.25,19.35222222222222
2023-08-12T17:39:00Z,C1,T_1.25,19.25
2023-08-12T17:45:00Z,Eldo,T_1.25,27.06
2023-08-12T17:46:00Z,Eldo,T_1.25,27.144444444444446
2023-08-12T17:47:00Z,B1,T_1.25,21.37
2023-08-12T17:47:00Z,Eldo,T_1.25,27.3025
2023-08-12T17:48:00Z,B1,T_1.25,21.343333333333334
2023-08-12T17:49:00Z,B1,T_1.25,21.31
2023-08-12T17:49:00Z,C1,T_1.25,20.2175
2023-08-12T17:50:00Z,C1,T_1.25,20.623333333333335
2023-08-12T17:51:00Z,C1,T_1.25,20.912000000000003
2023-08-12T17:58:00Z,Eldo,T_1.25,27.37
2023-08-12T17:59:00Z,B1,T_1.25,21.887500000000003
2023-08-12T17:59:00Z,Eldo,T_1.25,27.47
2023-08-13T08:01:00Z,Eldo,T_1.25,23.84
2023-08-13T08:02:00Z,Eldo,T_1.25,23.81
2023-08-13T08:03:00Z,B1,T_1.25,16.5
2023-08-13T08:03:00Z,Eldo,T_1.25,23.81
2023-08-13T08:04:00Z,B1,T_1.25,16.455000000000002
2023-08-13T08:05:00Z,B1,T_1.25,16.405
2023-08-13T08:05:00Z,C1,T_1.25,11.92142857142857
2023-08-13T08:06:00Z,C1,T_1.25,11.756666666666666
2023-08-13T08:07:00Z,C1,T_1.25,11.75
2023-08-13T08:13:00Z,Eldo,T_1.25,23.825
2023-08-13T08:14:00Z,Eldo,T_1.25,23.796666666666667
2023-08-13T08:15:00Z,B1,T_1.25,15.09
2023-08-13T08:15:00Z,Eldo,T_1.25,23.81
2023-08-13T08:16:00Z,B1,T_1.25,14.933333333333334
2023-08-13T08:17:00Z,B1,T_1.25,14.845
2023-08-13T08:17:00Z,C1,T_1.25,11.51
2023-08-13T08:18:00Z,C1,T_1.25,11.446666666666665
2023-08-13T08:19:00Z,C1,T_1.25,11.44
2023-08-13T08:25:00Z,Eldo,T_1.25,23.97
2023-08-13T08:26:00Z,Eldo,T_1.25,24.015
2023-08-13T08:27:00Z,B1,T_1.25,14.75
2023-08-13T08:27:00Z,Eldo,T_1.25,23.958333333333336
2023-08-13T08:28:00Z,B1,T_1.25,14.8275
2023-08-13T08:29:00Z,B1,T_1.25,14.98
2023-08-13T08:29:00Z,C1,T_1.25,11.845
2023-08-13T08:30:00Z,C1,T_1.25,11.88
2023-08-13T08:31:00Z,C1,T_1.25,11.81
2023-08-13T08:37:00Z,Eldo,T_1.25,23.69
2023-08-13T08:38:00Z,Eldo,T_1.25,23.623333333333335
2023-08-13T08:39:00Z,B1,T_1.25,15.908333333333333
2023-08-13T08:39:00Z,Eldo,T_1.25,23.57
2023-08-13T08:40:00Z,B1,T_1.25,16.137777777777778
2023-08-13T08:41:00Z,B1,T_1.25,16.23
2023-08-13T08:41:00Z,C1,T_1.25,11.892000000000001
2023-08-13T08:42:00Z,C1,T_1.25,11.98
2023-08-13T08:43:00Z,C1,T_1.25,12
2023-08-13T08:49:00Z,Eldo,T_1.25,23.81
2023-08-13T08:50:00Z,Eldo,T_1.25,23.723333333333333
2023-08-13T08:51:00Z,B1,T_1.25,16.240000000000002
2023-08-13T08:51:00Z,Eldo,T_1.25,23.700000000000003
2023-08-13T08:52:00Z,B1,T_1.25,16.174444444444447
2023-08-13T08:53:00Z,B1,T_1.25,16.08
2023-08-13T08:53:00Z,C1,T_1.25,12.475999999999999
2023-08-13T08:54:00Z,C1,T_1.25,12.5
2023-08-13T08:55:00Z,C1,T_1.25,12.485
2023-08-13T18:03:00Z,Eldo,T_1.25,22.78
2023-08-13T18:04:00Z,Eldo,T_1.25,22.77125
2023-08-13T18:05:00Z,Eldo,T_1.25,22.622857142857143
2023-08-13T18:06:00Z,B1,T_1.25,13.2725
2023-08-13T18:07:00Z,B1,T_1.25,13.303333333333335
2023-08-13T18:08:00Z,B1,T_1.25,13.31
2023-08-13T18:08:00Z,C1,T_1.25,10.34375
2023-08-13T18:09:00Z,C1,T_1.25,10.243333333333334
2023-08-13T18:10:00Z,C1,T_1.25,10.19
2023-08-13T18:16:00Z,Eldo,T_1.25,23.435
2023-08-13T18:17:00Z,Eldo,T_1.25,22.9925
2023-08-13T18:18:00Z,B1,T_1.25,12.5225
2023-08-13T18:19:00Z,B1,T_1.25,12.42
2023-08-13T18:20:00Z,B1,T_1.25,12.38
2023-08-13T18:20:00Z,C1,T_1.25,9.75
2023-08-13T18:21:00Z,C1,T_1.25,9.73
2023-08-13T18:22:00Z,C1,T_1.25,9.81
2023-08-13T18:27:00Z,Eldo,T_1.25,22.94
2023-08-13T18:28:00Z,Eldo,T_1.25,22.986666666666668
2023-08-13T18:29:00Z,Eldo,T_1.25,23.125
2023-08-13T18:30:00Z,B1,T_1.25,11.758571428571429
2023-08-13T18:31:00Z,B1,T_1.25,11.67
2023-08-13T18:32:00Z,B1,T_1.25,11.63
2023-08-13T18:32:00Z,C1,T_1.25,9
2023-08-13T18:33:00Z,C1,T_1.25,8.986666666666666
2023-08-13T18:34:00Z,C1,T_1.25,9
2023-08-13T18:40:00Z,Eldo,T_1.25,23.637777777777778
2023-08-13T18:41:00Z,Eldo,T_1.25,23.83111111111111
2023-08-13T18:42:00Z,B1,T_1.25,11.207142857142857
2023-08-13T18:43:00Z,B1,T_1.25,11.136666666666667
2023-08-13T18:44:00Z,B1,T_1.25,11.13
2023-08-13T18:44:00Z,C1,T_1.25,8.784285714285714
2023-08-13T18:45:00Z,C1,T_1.25,8.705
2023-08-13T18:46:00Z,C1,T_1.25,8.63
2023-08-13T18:52:00Z,Eldo,T_1.25,24.486666666666668
2023-08-13T18:53:00Z,Eldo,T_1.25,24.0825
2023-08-13T18:54:00Z,B1,T_1.25,11.224285714285713
2023-08-13T18:54:00Z,Eldo,T_1.25,23.87
2023-08-13T18:55:00Z,B1,T_1.25,11.305555555555555
2023-08-13T18:56:00Z,B1,T_1.25,11.44
2023-08-13T18:56:00Z,C1,T_1.25,8.118333333333334
2023-08-13T18:57:00Z,C1,T_1.25,8.068888888888889
2023-08-13T18:58:00Z,C1,T_1.25,7.98
2023-08-13T19:04:00Z,Eldo,T_1.25,24.35125
2023-08-13T19:05:00Z,Eldo,T_1.25,24.903333333333332
2023-08-13T19:06:00Z,B1,T_1.25,11.75
2023-08-13T19:06:00Z,Eldo,T_1.25,24.81
2023-08-13T19:07:00Z,B1,T_1.25,11.696666666666665
2023-08-13T19:08:00Z,B1,T_1.25,11.73
2023-08-13T19:08:00Z,C1,T_1.25,8.540000000000001
2023-08-13T19:09:00Z,C1,T_1.25,8.71
2023-08-13T19:10:00Z,C1,T_1.25,8.790000000000001
2023-08-13T19:16:00Z,Eldo,T_1.25,23.2325
2023-08-13T19:17:00Z,Eldo,T_1.25,23.48
2023-08-13T19:18:00Z,B1,T_1.25,12.5
2023-08-13T19:18:00Z,Eldo,T_1.25,23.56
2023-08-13T19:19:00Z,B1,T_1.25,12.486666666666666
2023-08-13T19:20:00Z,B1,T_1.25,12.5
2023-08-13T19:20:00Z,C1,T_1.25,8.324
2023-08-13T19:21:00Z,C1,T_1.25,8.372222222222224
2023-08-13T19:22:00Z,C1,T_1.25,8.38
2023-08-13T19:28:00Z,Eldo,T_1.25,22.79625
2023-08-13T19:29:00Z,Eldo,T_1.25,22.403750000000002
2023-08-13T19:30:00Z,B1,T_1.25,12.06
2023-08-13T19:30:00Z,Eldo,T_1.25,22.19
2023-08-13T19:31:00Z,B1,T_1.25,12.114444444444445
2023-08-13T19:32:00Z,B1,T_1.25,12.13
2023-08-13T19:32:00Z,C1,T_1.25,8.25
2023-08-13T19:33:00Z,C1,T_1.25,8.223333333333333
2023-08-13T19:34:00Z,C1,T_1.25,8.19
2023-08-13T19:40:00Z,Eldo,T_1.25,21.111428571428572
2023-08-13T19:41:00Z,Eldo,T_1.25,21.247777777777777
2023-08-13T19:42:00Z,B1,T_1.25,12.25
2023-08-13T19:42:00Z,Eldo,T_1.25,21.405
2023-08-13T19:43:00Z,B1,T_1.25,12.19
2023-08-13T19:44:00Z,B1,T_1.25,12.045
2023-08-13T19:44:00Z,C1,T_1.25,8.19
2023-08-13T19:45:00Z,C1,T_1.25,8.19
2023-08-13T19:46:00Z,C1,T_1.25,8.214
2023-08-13T19:52:00Z,Eldo,T_1.25,22.267142857142858
2023-08-13T19:53:00Z,Eldo,T_1.25,22.27
2023-08-13T19:54:00Z,B1,T_1.25,11.69
2023-08-13T19:54:00Z,Eldo,T_1.25,22.19
2023-08-13T19:55:00Z,B1,T_1.25,11.7275
2023-08-13T19:56:00Z,B1,T_1.25,11.75
2023-08-13T19:56:00Z,C1,T_1.25,8.735
2023-08-13T19:57:00Z,C1,T_1.25,8.783333333333333
2023-08-13T19:58:00Z,C1,T_1.25,8.702
2023-08-13T20:04:00Z,Eldo,T_1.25,22.06
2023-08-13T20:05:00Z,Eldo,T_1.25,22.12333333333333
2023-08-13T20:06:00Z,B1,T_1.25,12.13
2023-08-13T20:06:00Z,Eldo,T_1.25,22.31
2023-08-13T20:07:00Z,B1,T_1.25,12.114444444444445
2023-08-13T20:08:00Z,B1,T_1.25,12.036
2023-08-13T20:08:00Z,C1,T_1.25,8.459999999999999
2023-08-13T20:09:00Z,C1,T_1.25,8.533333333333333
2023-08-13T20:10:00Z,C1,T_1.25,8.648333333333333
2023-08-13T20:16:00Z,Eldo,T_1.25,23.61
2023-08-13T20:17:00Z,Eldo,T_1.25,23.63222222222222
2023-08-13T20:18:00Z,B1,T_1.25,12.19
2023-08-13T20:18:00Z,Eldo,T_1.25,23.6
2023-08-13T20:19:00Z,B1,T_1.25,12.062222222222223
2023-08-13T20:20:00Z,B1,T_1.25,11.964
2023-08-13T20:20:00Z,C1,T_1.25,8.356666666666667
2023-08-13T20:21:00Z,C1,T_1.25,8.304444444444444
2023-08-13T20:22:00Z,C1,T_1.25,8.25
2023-08-13T20:28:00Z,Eldo,T_1.25,22.03
2023-08-13T20:29:00Z,Eldo,T_1.25,21.796666666666667
2023-08-13T20:30:00Z,B1,T_1.25,11.38
2023-08-13T20:30:00Z,Eldo,T_1.25,21.69
2023-08-13T20:31:00Z,B1,T_1.25,11.317777777777778
2023-08-13T20:32:00Z,B1,T_1.25,11.31
2023-08-13T20:32:00Z,C1,T_1.25,8.06
2023-08-13T20:33:00Z,C1,T_1.25,8.026666666666667
2023-08-13T20:34:00Z,C1,T_1.25,7.8914285714285715
2023-08-13T20:40:00Z,Eldo,T_1.25,22.05
2023-08-13T20:41:00Z,Eldo,T_1.25,22.1725
2023-08-13T20:42:00Z,B1,T_1.25,11.13
2023-08-13T20:42:00Z,Eldo,T_1.25,22.12
2023-08-13T20:43:00Z,B1,T_1.25,11.15
2023-08-13T20:44:00Z,B1,T_1.25,11.219999999999999
2023-08-13T20:44:00Z,C1,T_1.25,8.25
2023-08-13T20:45:00Z,C1,T_1.25,8.168888888888889
2023-08-13T20:46:00Z,C1,T_1.25,8
2023-08-13T20:52:00Z,Eldo,T_1.25,23.148
2023-08-13T20:53:00Z,Eldo,T_1.25,23.046666666666667
2023-08-13T20:54:00Z,B1,T_1.25,11.13
2023-08-13T20:54:00Z,Eldo,T_1.25,22.9225
2023-08-13T20:55:00Z,B1,T_1.25,11.067777777777778
2023-08-13T20:56:00Z,B1,T_1.25,11.06
2023-08-13T20:56:00Z,C1,T_1.25,8.94
2023-08-13T20:57:00Z,C1,T_1.25,9.18
2023-08-13T20:58:00Z,C1,T_1.25,9.41625
2023-08-13T21:04:00Z,Eldo,T_1.25,23.91
2023-08-13T21:05:00Z,Eldo,T_1.25,23.8025
2023-08-13T21:06:00Z,B1,T_1.25,12.25
2023-08-13T21:06:00Z,Eldo,T_1.25,23.872
2023-08-13T21:07:00Z,B1,T_1.25,12.283333333333333
2023-08-13T21:08:00Z,B1,T_1.25,12.33
2023-08-13T21:08:00Z,C1,T_1.25,9.31
2023-08-13T21:09:00Z,C1,T_1.25,9.19
2023-08-13T21:10:00Z,C1,T_1.25,9.13
2023-08-13T21:16:00Z,Eldo,T_1.25,23.03
2023-08-13T21:17:00Z,Eldo,T_1.25,22.81888888888889
2023-08-13T21:18:00Z,B1,T_1.25,11.88
2023-08-13T21:18:00Z,Eldo,T_1.25,22.574
2023-08-13T21:19:00Z,B1,T_1.25,11.953333333333333
2023-08-13T21:20:00Z,B1,T_1.25,12.05375
2023-08-13T21:21:00Z,C1,T_1.25,9.143333333333334
2023-08-13T21:22:00Z,C1,T_1.25,9.15
2023-08-13T21:28:00Z,Eldo,T_1.25,21.825
2023-08-13T21:29:00Z,Eldo,T_1.25,21.78333333333333
2023-08-13T21:30:00Z,B1,T_1.25,13.06
2023-08-13T21:30:00Z,Eldo,T_1.25,21.714000000000002
2023-08-13T21:31:00Z,B1,T_1.25,13.18875
2023-08-13T21:32:00Z,B1,T_1.25,13.417777777777777
2023-08-13T21:33:00Z,C1,T_1.25,9.763333333333334
2023-08-13T21:34:00Z,C1,T_1.25,9.7875
2023-08-13T21:35:00Z,C1,T_1.25,9.81
2023-08-13T21:40:00Z,Eldo,T_1.25,23.4225
2023-08-13T21:41:00Z,Eldo,T_1.25,23.083333333333332
2023-08-13T21:42:00Z,Eldo,T_1.25,22.836
2023-08-13T21:43:00Z,B1,T_1.25,13.187777777777779
2023-08-13T21:44:00Z,B1,T_1.25,12.78
2023-08-13T21:45:00Z,C1,T_1.25,8.6675
2023-08-13T21:46:00Z,C1,T_1.25,8.79888888888889
2023-08-13T21:47:00Z,C1,T_1.25,8.94
2023-08-13T21:52:00Z,Eldo,T_1.25,21.52
2023-08-13T21:53:00Z,Eldo,T_1.25,21.46666666666667
2023-08-13T21:54:00Z,Eldo,T_1.25,21.55
2023-08-13T21:55:00Z,B1,T_1.25,12.363333333333333
2023-08-13T21:56:00Z,B1,T_1.25,12.265
2023-08-13T21:57:00Z,B1,T_1.25,12.25
2023-08-13T21:57:00Z,C1,T_1.25,8.9025
2023-08-13T21:58:00Z,C1,T_1.25,9.1025
2023-08-13T21:59:00Z,C1,T_1.25,9.345
2023-08-13T22:04:00Z,Eldo,T_1.25,20.46
2023-08-13T22:05:00Z,Eldo,T_1.25,20.373333333333335
2023-08-13T22:06:00Z,Eldo,T_1.25,20.32
2023-08-13T22:07:00Z,B1,T_1.25,12.29625
2023-08-13T22:08:00Z,B1,T_1.25,12.473333333333333
2023-08-13T22:09:00Z,B1,T_1.25,12.56
2023-08-13T22:09:00Z,C1,T_1.25,9.75
2023-08-13T22:10:00Z,C1,T_1.25,9.577777777777778
2023-08-13T22:11:00Z,C1,T_1.25,9.41
2023-08-13T22:16:00Z,Eldo,T_1.25,21
2023-08-13T22:17:00Z,Eldo,T_1.25,20.81111111111111
2023-08-13T22:18:00Z,Eldo,T_1.25,20.688333333333333
2023-08-13T22:19:00Z,B1,T_1.25,11.82
2023-08-13T22:20:00Z,B1,T_1.25,11.735
2023-08-13T22:21:00Z,B1,T_1.25,11.69
2023-08-13T22:21:00Z,C1,T_1.25,8.83
2023-08-13T22:22:00Z,C1,T_1.25,8.96
2023-08-13T22:23:00Z,C1,T_1.25,9.06
2023-08-13T22:28:00Z,Eldo,T_1.25,19.87
2023-08-13T22:29:00Z,Eldo,T_1.25,19.962500000000002
2023-08-13T22:30:00Z,Eldo,T_1.25,19.872857142857143
2023-08-13T22:31:00Z,B1,T_1.25,11.84
2023-08-13T22:32:00Z,B1,T_1.25,11.88
2023-08-13T22:33:00Z,B1,T_1.25,11.88
2023-08-13T22:33:00Z,C1,T_1.25,9.31
2023-08-13T22:34:00Z,C1,T_1.25,9.325555555555557
2023-08-13T22:35:00Z,C1,T_1.25,9.4
2023-08-13T22:40:00Z,Eldo,T_1.25,19.69
2023-08-13T22:41:00Z,Eldo,T_1.25,19.62777777777778
2023-08-13T22:42:00Z,Eldo,T_1.25,19.64
2023-08-13T22:43:00Z,B1,T_1.25,11.784285714285714
2023-08-13T22:44:00Z,B1,T_1.25,11.676666666666668
2023-08-13T22:45:00Z,B1,T_1.25,11.56
2023-08-13T22:45:00Z,C1,T_1.25,8.530000000000001
2023-08-13T22:46:00Z,C1,T_1.25,8.48
2023-08-13T22:47:00Z,C1,T_1.25,8.42
2023-08-13T22:52:00Z,Eldo,T_1.25,19.53
2023-08-13T22:53:00Z,Eldo,T_1.25,19.56
2023-08-13T22:54:00Z,Eldo,T_1.25,19.54285714285714
2023-08-13T22:55:00Z,B1,T_1.25,11.042857142857143
2023-08-13T22:56:00Z,B1,T_1.25,11.045
2023-08-13T22:57:00Z,B1,T_1.25,11.06
2023-08-13T22:57:00Z,C1,T_1.25,8.324
2023-08-13T22:58:00Z,C1,T_1.25,8.276666666666667
2023-08-13T22:59:00Z,C1,T_1.25,8.205
2023-08-13T23:04:00Z,Eldo,T_1.25,19.25
2023-08-13T23:05:00Z,Eldo,T_1.25,19.24142857142857
2023-08-13T23:06:00Z,Eldo,T_1.25,19.25
2023-08-13T23:07:00Z,B1,T_1.25,10.92
2023-08-13T23:08:00Z,B1,T_1.25,10.94
2023-08-13T23:09:00Z,B1,T_1.25,10.94
2023-08-13T23:09:00Z,C1,T_1.25,8.06
2023-08-13T23:10:00Z,C1,T_1.25,8.06
2023-08-13T23:11:00Z,C1,T_1.25,8.030000000000001
2023-08-13T23:17:00Z,Eldo,T_1.25,19.3175
2023-08-13T23:18:00Z,Eldo,T_1.25,19.405
2023-08-13T23:19:00Z,B1,T_1.25,10.94
2023-08-13T23:20:00Z,B1,T_1.25,10.946666666666665
2023-08-13T23:21:00Z,B1,T_1.25,10.959999999999999
2023-08-13T23:21:00Z,C1,T_1.25,8.024000000000001
2023-08-13T23:22:00Z,C1,T_1.25,7.985
2023-08-13T23:23:00Z,C1,T_1.25,7.964
2023-08-13T23:29:00Z,Eldo,T_1.25,19.845555555555556
2023-08-13T23:30:00Z,Eldo,T_1.25,20.006666666666668
2023-08-13T23:31:00Z,B1,T_1.25,11
2023-08-13T23:32:00Z,B1,T_1.25,11.033333333333333
2023-08-13T23:33:00Z,B1,T_1.25,11.045
2023-08-13T23:33:00Z,C1,T_1.25,7.69
2023-08-13T23:34:00Z,C1,T_1.25,7.666666666666667
2023-08-13T23:35:00Z,C1,T_1.25,7.648000000000001
2023-08-13T23:41:00Z,Eldo,T_1.25,19.601111111111113
2023-08-13T23:42:00Z,Eldo,T_1.25,19.5525
2023-08-13T23:43:00Z,B1,T_1.25,11.838000000000001
2023-08-13T23:43:00Z,Eldo,T_1.25,19.5
2023-08-13T23:44:00Z,B1,T_1.25,11.946666666666667
2023-08-13T23:45:00Z,B1,T_1.25,12.095
2023-08-13T23:45:00Z,C1,T_1.25,7.5
2023-08-13T23:46:00Z,C1,T_1.25,7.56
2023-08-13T23:47:00Z,C1,T_1.25,7.608
2023-08-13T23:53:00Z,Eldo,T_1.25,19.0975
2023-08-13T23:54:00Z,Eldo,T_1.25,19.04
2023-08-13T23:55:00Z,B1,T_1.25,13.69
2023-08-13T23:55:00Z,Eldo,T_1.25,19.06
2023-08-13T23:56:00Z,B1,T_1.25,13.796666666666667
2023-08-13T23:57:00Z,B1,T_1.25,13.786
2023-08-13T23:57:00Z,C1,T_1.25,8
2023-08-13T23:58:00Z,C1,T_1.25,7.986666666666666
2023-08-13T23:59:00Z,C1,T_1.25,8
2023-08-14T00:05:00Z,Eldo,T_1.25,19.75
2023-08-14T00:06:00Z,Eldo,T_1.25,19.922222222222224
2023-08-14T00:07:00Z,B1,T_1.25,12.955
2023-08-14T00:07:00Z,Eldo,T_1.25,20
2023-08-14T00:08:00Z,B1,T_1.25,12.91
2023-08-14T00:09:00Z,B1,T_1.25,12.92
2023-08-14T00:09:00Z,C1,T_1.25,8.856666666666667
2023-08-14T00:10:00Z,C1,T_1.25,8.966666666666667
2023-08-14T00:11:00Z,C1,T_1.25,9.18
2023-08-14T00:17:00Z,Eldo,T_1.25,20.56
2023-08-14T00:18:00Z,Eldo,T_1.25,20.606666666666666
2023-08-14T00:19:00Z,B1,T_1.25,12.5
2023-08-14T00:19:00Z,Eldo,T_1.25,20.62
2023-08-14T00:20:00Z,B1,T_1.25,12.370000000000001
2023-08-14T00:21:00Z,B1,T_1.25,12.2
2023-08-14T00:21:00Z,C1,T_1.25,9.63
2023-08-14T00:22:00Z,C1,T_1.25,9.547777777777778
2023-08-14T00:23:00Z,C1,T_1.25,9.508571428571429
2023-08-14T00:29:00Z,Eldo,T_1.25,20.107142857142858
2023-08-14T00:30:00Z,Eldo,T_1.25,19.81111111111111
2023-08-14T00:31:00Z,B1,T_1.25,11.790000000000001
2023-08-14T00:31:00Z,Eldo,T_1.25,19.655
2023-08-14T00:32:00Z,B1,T_1.25,11.833333333333334
2023-08-14T00:33:00Z,B1,T_1.25,11.81
2023-08-14T00:33:00Z,C1,T_1.25,8.94
2023-08-14T00:34:00Z,C1,T_1.25,8.9025
2023-08-14T00:35:00Z,C1,T_1.25,8.81
2023-08-14T00:41:00Z,Eldo,T_1.25,19.327142857142857
